Counter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	tmp
63056	-1.407506227493286100	-6.935000896453857400	-6.717049121856689500	-0.050457105040550232	0.002448552753776312	-0.244591400027275090	-1.045482754707336400	-0.546107649803161620	-2.513325452804565400	
63057	-1.410473346710205100	-6.962568759918212900	-6.686545848846435500	-0.032986141741275787	0.010090346448123455	-0.238153636455535890	-1.046238660812377900	-0.547860085964202880	-2.513110637664794900	
63058	-1.408314824104309100	-6.968030452728271500	-6.672193527221679700	-0.040735922753810883	-0.020486777648329735	-0.249085500836372380	-1.044499039649963400	-0.547971367835998540	-2.511740684509277300	
63059	-1.406482815742492700	-6.964328765869140600	-6.672197341918945300	-0.041053622961044312	0.015692254528403282	-0.257701158523559570	-1.044840455055236800	-0.548001229763031010	-2.510976314544677700	
63060	-1.406199216842651400	-6.964259624481201200	-6.657721996307373000	-0.044992279261350632	0.015545274131000042	-0.242397278547286990	-1.045304656028747600	-0.547666072845458980	-2.512421131134033200	
63061	-1.411544919013977100	-6.977176189422607400	-6.650497913360595700	-0.032776560634374619	0.011102298274636269	-0.230507537722587590	-1.045831203460693400	-0.545753836631774900	-2.512688398361206100	
63062	-1.444540500640869100	-7.071094989776611300	-6.563892841339111300	-0.015747148543596268	-0.054368492215871811	-0.251512020826339720	-1.046059489250183100	-0.547407627105712890	-2.512191057205200200	
63063	-1.419731974601745600	-7.006537914276123000	-6.603580474853515600	0.002685139887034893	-0.056497562676668167	-0.249546349048614500	-1.047527313232421900	-0.549947142601013180	-2.510973691940307600	
63064	-1.403461933135986300	-6.933050632476806600	-6.699033737182617200	-0.028730800375342369	-0.063107885420322418	-0.249347537755966190	-1.050196766853332500	-0.549635469913482670	-2.508357048034668000	
63065	-1.373182415962219200	-6.905459880828857400	-6.752019405364990200	-0.030806453898549080	-0.028146132826805115	-0.240512207150459290	-1.049241900444030800	-0.551221072673797610	-2.507290601730346700	
63066	-1.400247812271118200	-6.912817001342773400	-6.718776702880859400	-0.038737550377845764	-0.029885167255997658	-0.299352198839187620	-1.050212025642395000	-0.551381647586822510	-2.508630514144897500	
63067	-1.396455049514770500	-6.933112144470214800	-6.719142436981201200	-0.022423045709729195	-0.001804999774321914	-0.249211236834526060	-1.051957130432128900	-0.551883399486541750	-2.507798671722412100	
63068	-1.421991467475891100	-6.947933673858642600	-6.704140663146972700	-0.018183680251240730	-0.025816509500145912	-0.255856990814208980	-1.050042986869812000	-0.552565038204193120	-2.510190010070800800	
63069	-1.473854660987854000	-7.006904602050781200	-6.627424240112304700	-0.028424648568034172	-0.004204514436423779	-0.231663540005683900	-1.049992084503173800	-0.552109122276306150	-2.509275674819946300	
63070	-1.324503421783447300	-6.997082233428955100	-6.651362419128418000	-0.052717667073011398	-0.004106200300157070	-0.251085340976715090	-1.047744274139404300	-0.551087498664855960	-2.505669116973877000	
63071	-1.361752271652221700	-6.916419029235839800	-6.737995624542236300	-0.033403307199478149	-0.034572403877973557	-0.259044885635375980	-1.048684358596801800	-0.552900016307830810	-2.504164457321167000	
63072	-1.394055962562561000	-6.929271697998046900	-6.690195560455322300	-0.080883212387561798	-0.001981356879696250	-0.250893294811248780	-1.047488570213317900	-0.552728176116943360	-2.505670785903930700	
63073	-1.393342971801757800	-6.960524559020996100	-6.661652088165283200	-0.018321081995964050	0.004823472816497088	-0.259025633335113530	-1.052945256233215300	-0.552383601665496830	-2.504858255386352500	
63074	-1.393159389495849600	-6.977117538452148400	-6.656439304351806600	-0.027706760913133621	0.015606229193508625	-0.243625953793525700	-1.053189039230346700	-0.551896095275878910	-2.506941795349121100	
63075	-1.394593000411987300	-6.982570171356201200	-6.636556148529052700	-0.030942190438508987	-0.002996832365170121	-0.245834112167358400	-1.048834562301635700	-0.553630590438842770	-2.504565715789794900	
63076	-1.402608275413513200	-6.971663475036621100	-6.665157794952392600	-0.053604103624820709	0.007854485884308815	-0.241248354315757750	-1.050707459449768100	-0.553123533725738530	-2.503731727600097700	
63077	-1.413809776306152300	-6.971740245819091800	-6.670278072357177700	-0.038845673203468323	-0.019296871498227119	-0.260003805160522460	-1.049028754234314000	-0.555200874805450440	-2.505753755569458000	
63078	-1.402775883674621600	-6.966158390045166000	-6.672323703765869100	-0.001771802897565067	0.013515206053853035	-0.244956105947494510	-1.051543235778808600	-0.555556476116180420	-2.504953145980835000	
63079	-1.417558431625366200	-6.953282833099365200	-6.668127059936523400	-0.047648191452026367	0.004774048458784819	-0.263142228126525880	-1.051870822906494100	-0.552843451499938960	-2.506244659423828100	
63080	-1.400716304779052700	-6.980887889862060500	-6.665328979492187500	-0.032534122467041016	-0.011566897854208946	-0.266571551561355590	-1.052311658859252900	-0.553273737430572510	-2.504968166351318400	
63081	-1.409863233566284200	-6.971662521362304700	-6.657715320587158200	-0.041453097015619278	-0.021708942949771881	-0.234900608658790590	-1.054518342018127400	-0.552300512790679930	-2.503236055374145500	
63082	-1.402166962623596200	-6.982647418975830100	-6.645398139953613300	-0.022129882127046585	-0.012857834808528423	-0.240486130118370060	-1.052340149879455600	-0.552367210388183590	-2.505481958389282200	
63083	-1.406670928001403800	-6.977315425872802700	-6.685030460357666000	-0.026652928441762924	-0.000769261678215116	-0.245865017175674440	-1.050357818603515600	-0.555102527141571040	-2.502044439315795900	
63084	-1.404549002647399900	-6.990180969238281200	-6.674392700195312500	-0.020476579666137695	-0.011579629033803940	-0.260122448205947880	-1.050430059432983400	-0.554909944534301760	-2.503344058990478500	
63085	-1.398796200752258300	-6.980862140655517600	-6.661761283874511700	-0.036423303186893463	0.006856431718915701	-0.246846526861190800	-1.051879644393920900	-0.556230127811431880	-2.506400108337402300	
63086	-1.406519412994384800	-6.971732616424560500	-6.675911426544189500	-0.041794456541538239	0.009017902426421642	-0.244618639349937440	-1.051235318183898900	-0.553850591182708740	-2.504018783569335900	
63087	-1.409935355186462400	-6.979074954986572300	-6.663239002227783200	-0.018001468852162361	-0.004027674905955792	-0.247041508555412290	-1.051764369010925300	-0.557216942310333250	-2.504325866699218700	
63088	-1.405901908874511700	-6.990067958831787100	-6.649010181427002000	-0.024917880073189735	-0.003911224659532309	-0.264426231384277340	-1.050794839859008800	-0.554174363613128660	-2.505300998687744100	
63089	-1.402372121810913100	-6.991940975189209000	-6.658183574676513700	-0.002944795181974769	0.010257763788104057	-0.249298587441444400	-1.049169778823852500	-0.555803775787353520	-2.503687381744384800	
63090	-1.413891553878784200	-6.984700679779052700	-6.677683353424072300	-0.042072340846061707	-0.028056202456355095	-0.259991079568862920	-1.049953699111938500	-0.555644214153289790	-2.503978729248046900	
63091	-1.402679204940795900	-6.971680641174316400	-6.668776512145996100	-0.013664986938238144	0.011288519017398357	-0.244855612516403200	-1.050892710685730000	-0.555320143699646000	-2.502457857131958000	
63092	-1.400497317314147900	-6.997472286224365200	-6.658306598663330100	-0.037088666111230850	0.023110432550311089	-0.228232890367507930	-1.052269220352172900	-0.555450439453125000	-2.504204034805297900	
63093	-1.409698009490966800	-6.991957187652587900	-6.654359340667724600	-0.031097624450922012	0.009084579534828663	-0.250150084495544430	-1.049639463424682600	-0.556081593036651610	-2.502930402755737300	
63094	-1.395157814025878900	-6.967919349670410200	-6.661696434020996100	-0.031099760904908180	-0.000750074163079262	-0.251290142536163330	-1.048985600471496600	-0.555743694305419920	-2.504977226257324200	
63095	-1.400306940078735400	-6.969695568084716800	-6.641663074493408200	-0.039204347878694534	0.019803721457719803	-0.227159187197685240	-1.051704883575439500	-0.554002702236175540	-2.503260850906372100	
63096	-1.402679204940795900	-6.971680641174316400	-6.668776512145996100	-0.026988662779331207	0.006989176385104656	-0.258934348821640010	-1.050964474678039600	-0.554247796535491940	-2.503750801086425800	
63097	-1.398594379425048800	-6.993753433227539100	-6.654691219329834000	-0.048266347497701645	0.006798119284212589	-0.244552180171012880	-1.050722479820251500	-0.554366946220397950	-2.504001140594482400	
63098	-1.413632512092590300	-6.971696853637695300	-6.661231517791748000	-0.039733182638883591	0.010147089138627052	-0.248998135328292850	-1.049796819686889600	-0.556302785873413090	-2.503457784652710000	
63099	-1.426504731178283700	-6.964344024658203100	-6.655348300933837900	-0.026357980445027351	0.006775609217584133	-0.233860239386558530	-1.050802350044250500	-0.554921746253967290	-2.505436658859252900	
63100	-1.404439210891723600	-6.967970371246337900	-6.663249492645263700	-0.041650287806987762	0.008966153487563133	-0.239170178771018980	-1.048023104667663600	-0.556581854820251460	-2.503774881362915000	
63101	-1.406093955039978000	-6.971628189086914100	-6.654199123382568400	-0.025445669889450073	0.010114251635968685	-0.240395545959472660	-1.046754002571106000	-0.554340362548828130	-2.503964662551879900	
63102	-1.400581955909729000	-6.971611499786377000	-6.656162261962890600	-0.017700927332043648	0.006801885552704334	-0.233927309513092040	-1.046270251274108900	-0.554955661296844480	-2.504468202590942400	
63103	-1.415243268013000500	-6.977192878723144500	-6.650395393371582000	-0.024729272350668907	-0.003973198123276234	-0.256803721189498900	-1.052196979522705100	-0.555517315864562990	-2.502903461456298800	
63104	-1.398804783821106000	-6.979015350341796900	-6.661737442016601600	-0.049577612429857254	-0.009523599408566952	-0.255511283874511720	-1.052097320556640600	-0.554739892482757570	-2.503412485122680700	
63105	-1.415481686592102100	-6.971705436706543000	-6.661180019378662100	-0.038925629109144211	0.011334607377648354	-0.259909898042678830	-1.051079034805297900	-0.555891633033752440	-2.503508329391479500	
63106	-1.415457129478454600	-6.984640121459960900	-6.663156986236572300	-0.046195715665817261	-0.010651714168488979	-0.250085920095443730	-1.049712061882019000	-0.556643128395080570	-2.504235506057739300	
63107	-1.405840754508972200	-6.995598793029785200	-6.647272586822509800	-0.043006036430597305	0.003582486882805824	-0.251152127981185910	-1.048862695693969700	-0.555983066558837890	-2.502767086029052700	
63108	-1.405963063240051300	-6.984537124633789100	-6.650747776031494100	-0.026920847594738007	0.015705816447734833	-0.255626529455184940	-1.049256563186645500	-0.555723488330841060	-2.505248069763183600	
63109	-1.394841074943542500	-6.982630729675293000	-6.649221897125244100	-0.032822582870721817	0.008930886164307594	-0.232689961791038510	-1.049284338951110800	-0.553308784961700440	-2.505750417709350600	
63110	-1.388027548789978000	-6.971647739410400400	-6.676424503326416000	-0.043680157512426376	0.016571130603551865	-0.232578873634338380	-1.051214098930358900	-0.555001735687255860	-2.503637075424194300	
63111	-1.395239591598510700	-6.980879783630371100	-6.669101238250732400	-0.052834559231996536	0.002496927976608276	-0.254352778196334840	-1.050979256629943800	-0.554862856864929200	-2.504015684127807600	
63112	-1.406164884567260700	-6.971645832061767600	-6.657817840576171900	-0.037328012287616730	0.002420641947537661	-0.240316018462181090	-1.052354097366333000	-0.555487155914306640	-2.503428936004638700	
63113	-1.398964881896972700	-6.982751846313476600	-6.670832157135009800	-0.028668448328971863	-0.001922805444337428	-0.240393191576004030	-1.050203442573547400	-0.556649565696716310	-2.503866910934448200	
63114	-1.387887954711914100	-6.986402988433837900	-6.672996997833252000	-0.031237091869115829	0.006950684357434511	-0.255611330270767210	-1.048434615135192900	-0.556033492088317870	-2.501970767974853500	
63115	-1.392958760261535600	-6.997403621673584000	-6.651274204254150400	-0.034979023039340973	0.005642736796289682	-0.232668489217758180	-1.049875020980835000	-0.557603001594543460	-2.502562046051025400	
63116	-1.405840754508972200	-6.995598793029785200	-6.647272586822509800	-0.028605230152606964	-0.019441645592451096	-0.240439310669898990	-1.049646973609924300	-0.556577622890472410	-2.503064155578613300	
63117	-1.400531530380249000	-6.990086078643798800	-6.658210754394531300	-0.033174786716699600	-0.012812260538339615	-0.249109372496604920	-1.049717068672180200	-0.555999338626861570	-2.502024173736572300	
63118	-1.406130552291870100	-6.979032039642334000	-6.657913208007812500	-0.076295927166938782	-0.010810512118041515	-0.242194786667823790	-1.048991084098815900	-0.556356728076934810	-2.502775430679321300	
63119	-1.394992589950561500	-6.988214015960693400	-6.658340930938720700	-0.042963445186614990	-0.004079923499375582	-0.250089824199676510	-1.049075841903686500	-0.556016385555267330	-2.501997470855712900	
63120	-1.417268633842468300	-6.969850063323974600	-6.657485961914062500	-0.049175009131431580	-0.017310455441474915	-0.240276381373405460	-1.050415515899658200	-0.554671943187713620	-2.503082036972045900	
63121	-1.409953594207763700	-6.982776641845703100	-6.665096282958984400	-0.050606440752744675	0.009039675816893578	-0.251079052686691280	-1.049056410789489700	-0.556673586368560790	-2.503948688507080100	
63122	-1.409831285476684600	-6.993838787078857400	-6.661621093750000000	-0.035321298986673355	-0.000799221568740904	-0.246869176626205440	-1.050438761711120600	-0.557793915271759030	-2.503495931625366200	
63123	-1.428726792335510300	-6.968140602111816400	-6.675248146057128900	-0.040985103696584702	0.009111454710364342	-0.255538076162338260	-1.048413157463073700	-0.556556224822998050	-2.501584529876709000	
63124	-1.398821949958801300	-6.975322246551513700	-6.661689758300781300	-0.033194705843925476	-0.006245439872145653	-0.249101176857948300	-1.049367547035217300	-0.558104038238525390	-2.500337839126586900	
63125	-1.417348027229309100	-6.968020439147949200	-6.661080837249755900	-0.005240894388407469	0.017948277294635773	-0.253639429807662960	-1.047823786735534700	-0.559291481971740720	-2.502488851547241200	
63126	-1.435399651527404800	-6.986484050750732400	-6.642713546752929700	-0.020245518535375595	0.009103207848966122	-0.249160423874855040	-1.047721982002258300	-0.558254003524780270	-2.500659465789794900	
63127	-1.400203943252563500	-6.991854667663574200	-6.641950130462646500	-0.036568425595760345	0.024388337507843971	-0.251147210597991940	-1.048014760017395000	-0.558339416980743410	-2.501321554183960000	
63128	-1.398327946662902800	-6.989990711212158200	-6.640168190002441400	-0.032255873084068298	-0.008387926965951920	-0.255650371313095090	-1.049261212348938000	-0.558590054512023930	-2.500726461410522500	
63129	-1.403662800788879400	-6.989964008331298800	-6.629158020019531300	-0.050898600369691849	-0.003992346115410328	-0.265294343233108520	-1.049106597900390600	-0.559885740280151370	-2.502547025680542000	
63130	-1.392808318138122600	-6.999215602874755900	-6.644060611724853500	-0.061471700668334961	0.011201168410480022	-0.253146976232528690	-1.048728823661804200	-0.559260904788970950	-2.502656459808349600	
63131	-1.413209438323974600	-6.986382484436035200	-6.643328666687011700	-0.039706747978925705	0.004666729830205441	-0.249004378914833070	-1.048029541969299300	-0.559080123901367190	-2.501587390899658200	
63132	-1.413183689117431600	-6.991922378540039100	-6.643400669097900400	-0.035031471401453018	-0.022763850167393684	-0.238216161727905270	-1.048856377601623500	-0.558000683784484860	-2.502652168273925800	
63133	-1.402397871017456100	-6.986401081085205100	-6.658111572265625000	-0.027346396818757057	-0.007468960247933865	-0.231693342328071590	-1.049021482467651400	-0.559220612049102780	-2.503317356109619100	
63134	-1.405795574188232400	-6.990041732788085900	-6.643581867218017600	-0.039826691150665283	-0.000759083719458431	-0.254470616579055790	-1.049454689025878900	-0.558777809143066410	-2.501904249191284200	
63135	-1.407749891281127900	-6.982681274414062500	-6.647053718566894500	-0.046592161059379578	0.009151364676654339	-0.264205098152160640	-1.048106193542480500	-0.557112634181976320	-2.500667095184326200	
63136	-1.404017210006713900	-6.990050792694091800	-6.647252082824707000	-0.060250308364629745	-0.000865179405082017	-0.248839527368545530	-1.048711419105529800	-0.557380378246307370	-2.500045299530029300	
63137	-1.416889548301696800	-6.982697963714599600	-6.641368865966796900	-0.045965064316987991	-0.000896869692951441	-0.240244224667549130	-1.048912167549133300	-0.557561397552490230	-2.501353263854980500	
63138	-1.413122534751892100	-6.997453212738037100	-6.641663074493408200	-0.039919979870319366	0.003643640084192157	-0.257723003625869750	-1.048958897590637200	-0.560420632362365720	-2.504492044448852500	
63139	-1.403896093368530300	-7.008507728576660200	-6.645681858062744100	-0.050866782665252686	-0.029140217229723930	-0.266445398330688480	-1.049699306488037100	-0.560175597667694090	-2.504001855850219700	
63140	-1.413332939147949200	-6.982715606689453100	-6.648709297180175800	-0.039731550961732864	0.012328674085438251	-0.248983204364776610	-1.048563480377197300	-0.557412564754486080	-2.501986503601074200	
63141	-1.402045726776123000	-7.001104354858398400	-6.643827915191650400	-0.043919831514358521	0.002429045038297772	-0.244598180055618290	-1.048135280609130900	-0.557337224483489990	-2.501189231872558600	
63142	-1.402290463447570800	-6.978980541229248000	-6.650778293609619100	-0.039972368627786636	0.001478045247495174	-0.259925127029418950	-1.049531221389770500	-0.556684672832489010	-2.500983238220214800	
63143	-1.394683241844177200	-6.993684291839599600	-6.643937587738037100	-0.037191957235336304	-0.004188070539385080	-0.235956013202667240	-1.048350691795349100	-0.558133304119110110	-2.502761840820312500	
63144	-1.392774105072021500	-7.006601810455322300	-6.644155979156494100	-0.041653186082839966	0.004587877541780472	-0.240242585539817810	-1.047894954681396500	-0.556836664676666260	-2.503771543502807600	
63145	-1.398170113563537600	-7.001044273376464800	-6.634883403778076200	-0.039585884660482407	0.002437473274767399	-0.244636371731758120	-1.044289708137512200	-0.557071268558502200	-2.503362655639648400	
63146	-1.400248050689697300	-6.990016460418701200	-6.643735885620117200	-0.041580326855182648	-0.001994966296479106	-0.238096430897712710	-1.044160246849060100	-0.558699846267700200	-2.501032829284668000	
63147	-1.415254116058349600	-6.990136146545410200	-6.654181957244873000	-0.057857260107994080	0.011454476974904537	-0.281547188758850100	-1.045048117637634300	-0.564353644847869870	-2.503189563751220700	
63148	-1.405618309974670400	-6.989998340606689500	-6.634534835815429700	-0.066025465726852417	-0.002950709778815508	-0.264068931341171260	-1.049793124198913600	-0.552775025367736820	-2.501094579696655300	
63149	-1.405795574188232400	-6.990041732788085900	-6.643581867218017600	-0.102398067712783810	-0.017408641055226326	-0.248526036739349370	-1.049444675445556600	-0.553003191947937010	-2.501730680465698200	
63150	-1.409511089324951200	-6.986365795135498000	-6.643431663513183600	-0.037286702543497086	0.010054051876068115	-0.238100200891494750	-1.048436284065246600	-0.559678196907043460	-2.501998186111450200	
63151	-1.402379631996154800	-6.982699394226074200	-6.656254291534423800	-0.052802842110395432	0.003575428389012814	-0.253258973360061650	-1.048123717308044400	-0.559370219707489010	-2.503280878067016600	
63152	-1.402115464210510300	-6.993726730346679700	-6.645541667938232400	-0.033935137093067169	-0.018392071127891541	-0.237119004130363460	-1.048985481262207000	-0.559631109237670900	-2.502669811248779300	
63153	-1.391002058982849100	-6.989974498748779300	-6.643991947174072300	-0.047516945749521255	0.002536046318709850	-0.258756369352340700	-1.048583269119262700	-0.557509481906890870	-2.500041007995605500	
63154	-1.409354448318481400	-7.004814147949218800	-6.640051841735839800	-0.045984949916601181	-0.012915572151541710	-0.242443472146987920	-1.046547055244445800	-0.556176900863647460	-2.502541780471801800	
63155	-1.409767746925354000	-6.984580039978027300	-6.656073093414306600	-0.042050469666719437	0.008003257215023041	-0.255518943071365360	-1.044432044029235800	-0.560439169406890870	-2.501317024230957000	
63156	-1.409519672393798800	-6.984519004821777300	-6.643407344818115200	-0.036528792232275009	0.048424717038869858	-0.246716976165771480	-1.045471787452697800	-0.559015989303588870	-2.501609563827514600	
63157	-1.423819184303283700	-6.999255180358886700	-6.621475696563720700	-0.051562998443841934	0.022098273038864136	-0.245567336678504940	-1.045664787292480500	-0.558198273181915280	-2.502779722213745100	
63158	-1.422595977783203100	-6.979064464569091800	-6.648405075073242200	-0.043688446283340454	-0.004204819444566965	-0.235913529992103580	-1.048869729042053200	-0.555473685264587400	-2.502893447875976600	
63159	-1.413368344306945800	-6.982724189758300800	-6.650518417358398400	-0.037356693297624588	-0.015062555670738220	-0.243633702397346500	-1.047146320343017600	-0.555077552795410160	-2.504116296768188500	
63160	-1.413563966751098600	-6.986469268798828100	-6.661422729492187500	-0.022263059392571449	0.011240252293646336	-0.242588371038436890	-1.049568533897399900	-0.558913469314575200	-2.501650571823120100	
63161	-1.405576586723327600	-7.006626129150390600	-6.636559486389160200	-0.031254213303327560	-0.008359460160136223	-0.258918017148971560	-1.048523426055908200	-0.560352027416229250	-2.503564596176147500	
63162	-1.414812803268432600	-7.001120090484619100	-6.634421825408935500	-0.022718584164977074	-0.003921193070709705	-0.263346970081329350	-1.050922751426696800	-0.557807028293609620	-2.502996921539306600	
63163	-1.414850473403930700	-7.015918731689453100	-6.640041351318359400	-0.052531771361827850	-0.012917409650981426	-0.244559317827224730	-1.047487378120422400	-0.558492124080657960	-2.501040935516357400	
63164	-1.403989195823669400	-6.980800628662109400	-6.643513679504394500	-0.019232844933867455	-0.003987575415521860	-0.253575742244720460	-1.047445893287658700	-0.558415234088897710	-2.502596378326416000	
63165	-1.398435354232788100	-6.997411727905273400	-6.647501468658447300	-0.039297845214605331	-0.016237422823905945	-0.234880730509758000	-1.046084403991699200	-0.559654116630554200	-2.501120805740356400	
63166	-1.394992589950561500	-6.988214015960693400	-6.658340930938720700	-0.028968125581741333	0.011290301568806171	-0.251254588365554810	-1.045029282569885300	-0.559205412864685060	-2.500553846359252900	
63167	-1.411344289779663100	-6.997462272644043000	-6.645332813262939500	-0.033985380083322525	0.008952809497714043	-0.235940977931022640	-1.044816613197326700	-0.560177564620971680	-2.501331090927124000	
63168	-1.402141213417053200	-6.988187313079834000	-6.645469665527343800	-0.033037524670362473	-0.000837305269669741	-0.242531657218933110	-1.048237562179565400	-0.559380173683166500	-2.503026008605957000	
63169	-1.394453406333923300	-6.997325420379638700	-6.633129119873046900	-0.028752559795975685	-0.001906979130581021	-0.244746610522270200	-1.046114563941955600	-0.558127880096435550	-2.503966331481933600	
63170	-1.402221798896789600	-6.993752956390380900	-6.650969982147216800	-0.039511568844318390	-0.008513382636010647	-0.242493972182273860	-1.047610998153686500	-0.559760868549346920	-2.503262281417846700	
63171	-1.405654907226562500	-6.997402191162109400	-6.638249397277832000	-0.035478640347719193	0.022201478481292725	-0.251159340143203740	-1.048437356948852500	-0.557801663875579830	-2.504320621490478500	
63172	-1.408014059066772500	-6.971653938293457000	-6.657766342163085900	-0.040016941726207733	0.015705913305282593	-0.259886950254440310	-1.049190759658813500	-0.558414280414581300	-2.501760721206665000	
63173	-1.409669995307922400	-6.982707500457763700	-6.650620937347412100	-0.050268296152353287	0.007099105045199394	-0.281632632017135620	-1.047654271125793500	-0.559595108032226560	-2.504041671752929700	
63174	-1.413323163986206100	-6.977167129516601600	-6.646828174591064500	-0.028973205015063286	-0.004015402868390083	-0.253494799137115480	-1.046392321586608900	-0.557095527648925780	-2.504359483718872100	
63175	-1.416609406471252400	-7.004813194274902300	-6.632609367370605500	-0.030900854617357254	0.011198411695659161	-0.242500990629196170	-1.048165440559387200	-0.559949755668640140	-2.501729249954223600	
63176	-1.412937879562377900	-7.006651401519775400	-6.634544849395752000	-0.041062571108341217	-0.030591659247875214	-0.220722988247871400	-1.048280596733093300	-0.558585941791534420	-2.503800868988037100	
63177	-1.424480676651001000	-6.979081630706787100	-6.650163173675537100	-0.056851148605346680	0.001281159813515842	-0.242327630519866940	-1.047488927841186500	-0.557746708393096920	-2.503371953964233400	
63178	-1.420376300811767600	-6.990057468414306600	-6.632315158843994100	-0.033335093408823013	0.001443488989025354	-0.254521906375885010	-1.045929312705993700	-0.559944331645965580	-2.502933740615844700	
63179	-1.400230884552002000	-6.993709564208984400	-6.643783569335937500	-0.057289849966764450	-0.033555701375007629	-0.264234334230422970	-1.046933174133300800	-0.559057295322418210	-2.502579689025878900	
63180	-1.409654021263122600	-6.993795394897460900	-6.652574062347412100	-0.072210058569908142	-0.000880707870237529	-0.250914365053176880	-1.048757791519165000	-0.559359848499298100	-2.503177642822265600	
63181	-1.405780673027038600	-7.008524894714355500	-6.647439956665039100	-0.063464321196079254	0.006765943020582199	-0.246590897440910340	-1.047034859657287600	-0.559843420982360840	-2.504407167434692400	
63182	-1.394975423812866200	-6.991907119750976600	-6.658388614654541000	-0.037248563021421432	-0.026027422398328781	-0.240386217832565310	-1.048018097877502400	-0.561238765716552730	-2.503679990768432600	
63183	-1.400302886962890600	-7.001121997833252000	-6.649307250976562500	-0.027862021699547768	-0.014952778816223145	-0.253516644239425660	-1.047186732292175300	-0.557030916213989260	-2.500238418579101600	
63184	-1.409246921539306600	-6.997393131256103500	-6.632718563079834000	-0.035073805600404739	0.004575158003717661	-0.237036973237991330	-1.048553586006164600	-0.556028068065643310	-2.499509334564209000	
63185	-1.398453712463378900	-7.001113414764404300	-6.649358749389648400	-0.043968606740236282	0.009005803614854813	-0.245667651295661930	-1.045900940895080600	-0.561102211475372310	-2.502421855926513700	
63186	-1.416856408119201700	-6.997478961944580100	-6.643369674682617200	-0.048525817692279816	0.004694261122494936	-0.255463689565658570	-1.047993898391723600	-0.560244679450988770	-2.500945568084716800	
63187	-1.409440159797668500	-6.986348152160644500	-6.639812469482421900	-0.049545325338840485	-0.035776656121015549	-0.257770359516143800	-1.047139048576355000	-0.559097290039062500	-2.501679897308349600	
63188	-1.409583091735839800	-6.993777751922607400	-6.648955345153808600	-0.015768013894557953	-0.016073402017354965	-0.245995834469795230	-1.047539234161377000	-0.561084568500518800	-2.501971244812011700	
63189	-1.403789758682251000	-7.008481502532959000	-6.640253543853759800	-0.028755381703376770	-0.002997213741764426	-0.244740277528762820	-1.049961090087890600	-0.560153365135192870	-2.501806020736694300	
63190	-1.399948358535766600	-7.001035213470459000	-6.631213665008544900	-0.044131029397249222	-0.006249873898923397	-0.254441618919372560	-1.047616124153137200	-0.559494137763977050	-2.501053810119628900	
63191	-1.409618496894836400	-6.993786811828613300	-6.650764465332031200	-0.025748170912265778	-0.007277034688740969	-0.254608809947967530	-1.048150062561035200	-0.557952284812927250	-2.501454114913940400	
63192	-1.404079556465148900	-6.991914749145507800	-6.650894641876220700	-0.036724194884300232	0.000393849040847272	-0.259945660829544070	-1.047408103942871100	-0.559319794178009030	-2.499615907669067400	
63193	-1.417032480239868200	-6.990127086639404300	-6.650511741638183600	-0.041948407888412476	0.011246888898313046	-0.251142680644989010	-1.048280119895935100	-0.561719298362731930	-2.501487731933593800	
63194	-1.412864685058593700	-6.991844177246093800	-6.627116203308105500	-0.043855320662260056	0.002402509562671185	-0.242427289485931400	-1.046099543571472200	-0.561023175716400150	-2.501391172409057600	
63195	-1.416987299919128400	-6.984570503234863300	-6.646821022033691400	0.003867337014526129	-0.005136127118021250	-0.238504797220230100	-1.046890616416931200	-0.560856997966766360	-2.501812458038330100	
63196	-1.412857294082641600	-7.001085758209228500	-6.629045009613037100	-0.037573460489511490	0.009051290340721607	-0.250088930130004880	-1.047901630401611300	-0.559837579727172850	-2.501587629318237300	
63197	-1.403671383857727100	-6.988117694854736300	-6.629134178161621100	-0.050419971346855164	0.008966417051851749	-0.244534373283386230	-1.046692252159118700	-0.561313033103942870	-2.502846002578735400	
63198	-1.409105181694030800	-6.997358322143554700	-6.625481128692627000	-0.034821067005395889	-0.016280591487884521	-0.229468196630477910	-1.046796679496765100	-0.560943961143493650	-2.500121831893920900	
63199	-1.402099490165710400	-7.004814624786377000	-6.647494316101074200	-0.037309568375349045	-0.003423179965466261	-0.327573031187057500	-1.048386573791503900	-0.561484575271606450	-2.501101016998291000	
63200	-1.401896476745605500	-7.010311126708984400	-6.638519287109375000	-0.044099565595388412	-0.019375851377844810	-0.254473805427551270	-1.049184679985046400	-0.560808956623077390	-2.501648664474487300	
63201	-1.420574188232421900	-7.008592605590820300	-6.647029399871826200	-0.022230664268136024	0.002479419577866793	-0.242598488926887510	-1.048044323921203600	-0.559569478034973140	-2.501851081848144500	
63202	-1.394932508468627900	-7.001140117645263700	-6.658508300781250000	-0.055200714617967606	0.009843174368143082	-0.218295961618423460	-1.046270251274108900	-0.558968782424926760	-2.502161741256713900	
63203	-1.409124612808227500	-7.008454799652099600	-6.629243373870849600	-0.028903096914291382	0.013445376418530941	-0.249053120613098140	-1.048087835311889600	-0.559780657291412350	-2.502633333206176800	
63204	-1.398311853408813500	-7.001078605651855500	-6.642121315002441400	-0.039493937045335770	-0.003056459827348590	-0.241380840539932250	-1.047377347946167000	-0.562135577201843260	-2.503659725189209000	
